EmployeeID,Age,Gender,Education Level,Job Title,Years of Experience,Salary
2709,35.0,Male,Bachelor's Degree,Full Stack Engineer,8.0,145000.0
2710,41.0,Male,PhD,Senior Project Engineer,13.0,185000.0
2711,30.0,Male,Master's Degree,Full Stack Engineer,5.0,105000.0
2712,33.0,Male,Bachelor's Degree,Front End Developer,6.0,110000.0
2713,55.0,Male,PhD,Software Engineer Manager,18.0,210000.0
2714,26.0,Female,Master's Degree,Front End Developer,1.0,55000.0
2715,47.0,Male,PhD,Senior Project Engineer,16.0,190000.0
2716,44.0,Female,PhD,Software Engineer Manager,11.0,165000.0
2717,30.0,Male,Master's Degree,Full Stack Engineer,5.0,105000.0
2718,39.0,Female,Master's Degree,Senior Software Engineer,11.0,160000.0
2719,32.0,Male,Bachelor's Degree,Front End Developer,6.0,110000.0
2720,50.0,Male,PhD,Software Engineer Manager,17.0,195000.0
2721,27.0,Male,Bachelor's Degree,Back End Developer,3.0,85000.0
2722,46.0,Male,PhD,Senior Project Engineer,14.0,180000.0
2723,25.0,Female,Bachelor's Degree,Front End Developer,1.0,55000.0
2724,43.0,Male,PhD,Senior Project Engineer,13.0,185000.0
2725,35.0,Male,Bachelor's Degree,Back End Developer,8.0,140000.0
2726,29.0,Female,Master's Degree,Back End Developer,3.0,90000.0
2727,40.0,Female,PhD,Senior Software Engineer,12.0,160000.0
2728,35.0,Male,Bachelor's Degree,Full Stack Engineer,8.0,145000.0
2729,41.0,Male,PhD,Senior Project Engineer,13.0,185000.0
2730,30.0,Male,Master's Degree,Full Stack Engineer,5.0,105000.0
2731,33.0,Male,Bachelor's Degree,Front End Developer,6.0,110000.0
2732,55.0,Male,PhD,Software Engineer Manager,18.0,210000.0
2733,26.0,Female,Master's Degree,Front End Developer,1.0,55000.0
2734,47.0,Male,PhD,Senior Project Engineer,16.0,190000.0
2735,44.0,Female,PhD,Software Engineer Manager,11.0,165000.0
2736,30.0,Male,Master's Degree,Full Stack Engineer,5.0,105000.0
2737,39.0,Female,Master's Degree,Senior Software Engineer,11.0,160000.0
2738,32.0,Male,Bachelor's Degree,Front End Developer,6.0,110000.0
2739,50.0,Male,PhD,Software Engineer Manager,17.0,195000.0
2740,27.0,Male,Bachelor's Degree,Back End Developer,3.0,85000.0
2741,46.0,Male,PhD,Senior Project Engineer,14.0,180000.0
2742,25.0,Female,Bachelor's Degree,Front End Developer,1.0,55000.0
2743,43.0,Male,PhD,Senior Project Engineer,13.0,185000.0
2744,35.0,Male,Bachelor's Degree,Back End Developer,8.0,140000.0
2745,29.0,Female,Master's Degree,Back End Developer,3.0,90000.0
2746,40.0,Female,PhD,Senior Software Engineer,12.0,160000.0
2747,35.0,Male,Bachelor's Degree,Full Stack Engineer,8.0,145000.0
2748,41.0,Male,PhD,Senior Project Engineer,13.0,185000.0
2749,30.0,Male,Master's Degree,Full Stack Engineer,5.0,105000.0
2750,33.0,Male,Bachelor's Degree,Front End Developer,6.0,110000.0
2751,55.0,Male,PhD,Software Engineer Manager,18.0,210000.0
2752,26.0,Female,Master's Degree,Front End Developer,1.0,55000.0
2753,47.0,Male,PhD,Senior Project Engineer,16.0,190000.0
2754,44.0,Female,PhD,Software Engineer Manager,11.0,165000.0
2755,30.0,Male,Master's Degree,Full Stack Engineer,5.0,105000.0
2756,39.0,Female,Master's Degree,Senior Software Engineer,11.0,160000.0
2757,32.0,Male,Bachelor's Degree,Front End Developer,6.0,110000.0
2758,50.0,Male,PhD,Software Engineer Manager,17.0,195000.0
2759,27.0,Male,Bachelor's Degree,Back End Developer,3.0,85000.0
2760,46.0,Male,PhD,Senior Project Engineer,14.0,180000.0
2761,25.0,Female,Bachelor's Degree,Front End Developer,1.0,55000.0
2762,43.0,Male,PhD,Senior Project Engineer,13.0,185000.0
2763,35.0,Male,Bachelor's Degree,Back End Developer,8.0,140000.0
2764,29.0,Female,Master's Degree,Back End Developer,3.0,90000.0
2765,40.0,Female,PhD,Senior Software Engineer,12.0,160000.0
2766,35.0,Male,Bachelor's Degree,Full Stack Engineer,8.0,145000.0
2767,41.0,Male,PhD,Senior Project Engineer,13.0,185000.0
2768,30.0,Male,Master's Degree,Full Stack Engineer,5.0,105000.0
2769,33.0,Male,Bachelor's Degree,Front End Developer,6.0,110000.0
2770,55.0,Male,PhD,Software Engineer Manager,18.0,210000.0
2771,31.0,Male,Bachelor's Degree,Front End Developer,6.0,115000.0
2772,42.0,Female,Master's Degree,Software Engineer Manager,13.0,170000.0
2773,27.0,Female,Bachelor's Degree,Back End Developer,3.0,80000.0
2774,51.0,Male,PhD,Senior Project Engineer,19.0,200000.0
2775,34.0,Female,Master's Degree,Full Stack Engineer,7.0,130000.0
2776,38.0,Male,Bachelor's Degree,Software Engineer Manager,11.0,155000.0
2777,29.0,Male,Bachelor's Degree,Front End Developer,5.0,105000.0
2778,43.0,Female,PhD,Senior Project Engineer,14.0,190000.0
2779,36.0,Male,Master's Degree,Back End Developer,8.0,140000.0
2780,48.0,Male,PhD,Software Engineer Manager,16.0,185000.0
2781,35.0,Female,Bachelor's Degree,Full Stack Engineer,8.0,145000.0
2782,30.0,Female,Master's Degree,Front End Developer,4.0,90000.0
2783,50.0,Male,PhD,Senior Project Engineer,18.0,195000.0
2784,29.0,Male,Bachelor's Degree,Back End Developer,4.0,95000.0
2785,41.0,Male,Master's Degree,Software Engineer Manager,13.0,170000.0
2786,33.0,Female,Bachelor's Degree,Full Stack Engineer,6.0,115000.0
2787,45.0,Male,PhD,Senior Project Engineer,16.0,185000.0
2788,28.0,Female,Bachelor's Degree,Front End Developer,2.0,65000.0
2789,39.0,Female,Master's Degree,Software Engineer Manager,12.0,160000.0
2790,30.0,Male,Bachelor's Degree,Back End Developer,5.0,100000.0
2791,46.0,Male,PhD,Senior Project Engineer,15.0,180000.0
2792,25.0,Female,Bachelor's Degree,Front End Developer,1.0,55000.0
2793,42.0,Male,PhD,Software Engineer Manager,14.0,190000.0
2794,31.0,Male,Bachelor's Degree,Full Stack Engineer,6.0,115000.0
2795,49.0,Female,PhD,Senior Project Engineer,17.0,195000.0
2796,36.0,Male,Master's Degree,Back End Developer,9.0,150000.0
2797,33.0,Female,Bachelor's Degree,Full Stack Engineer,6.0,115000.0
2798,45.0,Male,PhD,Software Engineer Manager,16.0,185000.0
2799,28.0,Female,Bachelor's Degree,Front End Developer,2.0,65000.0
2800,39.0,Female,Master's Degree,Software Engineer Manager,12.0,160000.0
2801,30.0,Male,Bachelor's Degree,Back End Developer,5.0,100000.0
2802,46.0,Male,PhD,Senior Project Engineer,15.0,180000.0
2803,25.0,Female,Bachelor's Degree,Front End Developer,1.0,55000.0
2804,42.0,Male,PhD,Software Engineer Manager,14.0,190000.0
2805,31.0,Male,Bachelor's Degree,Full Stack Engineer,6.0,115000.0
2806,49.0,Female,PhD,Senior Project Engineer,17.0,195000.0
2807,36.0,Male,Master's Degree,Back End Developer,9.0,150000.0
2808,33.0,Female,Bachelor's Degree,Full Stack Engineer,6.0,115000.0
2809,45.0,Male,PhD,Software Engineer Manager,16.0,185000.0
2810,28.0,Female,Bachelor's Degree,Front End Developer,2.0,65000.0
2811,39.0,Female,Master's Degree,Software Engineer Manager,12.0,160000.0
2812,30.0,Male,Bachelor's Degree,Back End Developer,5.0,100000.0
2813,46.0,Male,PhD,Senior Project Engineer,15.0,180000.0
2814,25.0,Female,Bachelor's Degree,Front End Developer,1.0,55000.0
2815,42.0,Male,PhD,Software Engineer Manager,14.0,190000.0
2816,31.0,Male,Bachelor's Degree,Full Stack Engineer,6.0,115000.0
2817,49.0,Female,PhD,Senior Project Engineer,17.0,195000.0
2818,36.0,Male,Master's Degree,Back End Developer,9.0,150000.0
2819,33.0,Female,Bachelor's Degree,Full Stack Engineer,6.0,115000.0
2820,45.0,Male,PhD,Software Engineer Manager,16.0,185000.0
2821,28.0,Female,Bachelor's Degree,Front End Developer,2.0,65000.0
2822,39.0,Female,Master's Degree,Software Engineer Manager,12.0,160000.0
2823,30.0,Male,Bachelor's Degree,Back End Developer,5.0,100000.0
2824,46.0,Male,PhD,Senior Project Engineer,15.0,180000.0
2825,25.0,Female,Bachelor's Degree,Front End Developer,1.0,55000.0
2826,42.0,Male,PhD,Software Engineer Manager,14.0,190000.0
2827,31.0,Male,Bachelor's Degree,Full Stack Engineer,6.0,115000.0
2828,49.0,Female,PhD,Senior Project Engineer,17.0,195000.0
2829,36.0,Male,Master's Degree,Back End Developer,9.0,150000.0
2830,33.0,Female,Bachelor's Degree,Full Stack Engineer,6.0,115000.0
2831,45.0,Male,PhD,Software Engineer Manager,16.0,185000.0
2832,28.0,Female,Bachelor's Degree,Front End Developer,2.0,65000.0
2833,39.0,Female,Master's Degree,Software Engineer Manager,12.0,160000.0
2834,30.0,Male,Bachelor's Degree,Back End Developer,5.0,100000.0
2835,46.0,Male,PhD,Senior Project Engineer,15.0,180000.0
2836,25.0,Female,Bachelor's Degree,Front End Developer,1.0,55000.0
2837,42.0,Male,PhD,Software Engineer Manager,14.0,190000.0
2838,31.0,Male,Bachelor's Degree,Full Stack Engineer,6.0,115000.0
2839,49.0,Female,PhD,Senior Project Engineer,17.0,195000.0
2840,36.0,Male,Master's Degree,Back End Developer,9.0,150000.0
2841,33.0,Female,Bachelor's Degree,Full Stack Engineer,6.0,115000.0
2842,45.0,Male,PhD,Software Engineer Manager,16.0,185000.0
2843,28.0,Female,Bachelor's Degree,Front End Developer,2.0,65000.0
2844,39.0,Female,Master's Degree,Software Engineer Manager,12.0,160000.0
2845,30.0,Male,Bachelor's Degree,Back End Developer,5.0,100000.0
2846,46.0,Male,PhD,Senior Project Engineer,15.0,180000.0
2847,25.0,Female,Bachelor's Degree,Front End Developer,1.0,55000.0
2848,42.0,Male,PhD,Software Engineer Manager,14.0,190000.0
2849,31.0,Male,Bachelor's Degree,Full Stack Engineer,6.0,115000.0
2850,49.0,Female,PhD,Senior Project Engineer,17.0,195000.0
2851,36.0,Male,Master's Degree,Back End Developer,9.0,150000.0
2852,33.0,Female,Bachelor's Degree,Full Stack Engineer,6.0,115000.0
2853,45.0,Male,PhD,Software Engineer Manager,16.0,185000.0
2854,28.0,Female,Bachelor's Degree,Front End Developer,2.0,65000.0
2855,39.0,Female,Master's Degree,Software Engineer Manager,12.0,160000.0
2856,30.0,Male,Bachelor's Degree,Back End Developer,5.0,100000.0
2857,46.0,Male,PhD,Senior Project Engineer,15.0,180000.0
2858,25.0,Female,Bachelor's Degree,Front End Developer,1.0,55000.0
2859,42.0,Male,PhD,Software Engineer Manager,14.0,190000.0
2860,31.0,Male,Bachelor's Degree,Full Stack Engineer,6.0,115000.0
2861,49.0,Female,PhD,Senior Project Engineer,17.0,195000.0
2862,36.0,Male,Master's Degree,Back End Developer,9.0,150000.0
2863,33.0,Female,Bachelor's Degree,Full Stack Engineer,6.0,115000.0
2864,45.0,Male,PhD,Software Engineer Manager,16.0,185000.0
2865,28.0,Female,Bachelor's Degree,Front End Developer,2.0,65000.0
2866,39.0,Female,Master's Degree,Software Engineer Manager,12.0,160000.0
2867,30.0,Male,Bachelor's Degree,Back End Developer,5.0,100000.0
2868,46.0,Male,PhD,Senior Project Engineer,15.0,180000.0
2869,25.0,Female,Bachelor's Degree,Front End Developer,1.0,55000.0
2870,42.0,Male,PhD,Software Engineer Manager,14.0,190000.0
2871,31.0,Male,Bachelor's Degree,Full Stack Engineer,6.0,115000.0
2872,49.0,Female,PhD,Senior Project Engineer,17.0,195000.0
2873,36.0,Male,Master's Degree,Back End Developer,9.0,150000.0
2874,33.0,Female,Bachelor's Degree,Full Stack Engineer,6.0,115000.0
2875,45.0,Male,PhD,Software Engineer Manager,16.0,185000.0
2876,28.0,Female,Bachelor's Degree,Front End Developer,2.0,65000.0
2877,39.0,Female,Master's Degree,Software Engineer Manager,12.0,160000.0
2878,30.0,Male,Bachelor's Degree,Back End Developer,5.0,100000.0
2879,46.0,Male,PhD,Senior Project Engineer,15.0,180000.0
2880,25.0,Female,Bachelor's Degree,Front End Developer,1.0,55000.0
2881,42.0,Male,PhD,Software Engineer Manager,14.0,190000.0
2882,31.0,Male,Bachelor's Degree,Full Stack Engineer,6.0,115000.0
2883,49.0,Female,PhD,Senior Project Engineer,17.0,195000.0
2884,36.0,Male,Master's Degree,Back End Developer,9.0,150000.0
2885,33.0,Female,Bachelor's Degree,Full Stack Engineer,6.0,115000.0
2886,45.0,Male,PhD,Software Engineer Manager,16.0,185000.0
2887,28.0,Female,Bachelor's Degree,Front End Developer,2.0,65000.0
2888,39.0,Female,Master's Degree,Software Engineer Manager,12.0,160000.0
2889,30.0,Male,Bachelor's Degree,Back End Developer,5.0,100000.0
2890,46.0,Male,PhD,Senior Project Engineer,15.0,180000.0
2891,25.0,Female,Bachelor's Degree,Front End Developer,1.0,55000.0
2892,29.0,Male,Bachelor's Degree,Front End Developer,4.0,90000.0
2893,40.0,Female,Master's Degree,Software Engineer Manager,12.0,160000.0
2894,27.0,Female,Bachelor's Degree,Back End Developer,3.0,80000.0
2895,50.0,Male,PhD,Senior Project Engineer,18.0,195000.0
2896,33.0,Female,Master's Degree,Full Stack Engineer,6.0,115000.0
2897,37.0,Male,Bachelor's Degree,Software Engineer Manager,10.0,150000.0
2898,28.0,Male,Bachelor's Degree,Front End Developer,2.0,65000.0
2899,44.0,Female,PhD,Senior Project Engineer,14.0,190000.0
2900,35.0,Male,Master's Degree,Back End Developer,8.0,140000.0
2901,47.0,Male,PhD,Software Engineer Manager,16.0,185000.0
2902,34.0,Female,Bachelor's Degree,Full Stack Engineer,7.0,130000.0
2903,31.0,Female,Master's Degree,Front End Developer,5.0,105000.0
2904,51.0,Male,PhD,Senior Project Engineer,19.0,200000.0
2905,30.0,Male,Bachelor's Degree,Back End Developer,5.0,100000.0
2906,42.0,Male,Master's Degree,Software Engineer Manager,13.0,170000.0
2907,33.0,Female,Bachelor's Degree,Full Stack Engineer,6.0,115000.0
2908,45.0,Male,PhD,Senior Project Engineer,16.0,185000.0
2909,29.0,Female,Bachelor's Degree,Front End Developer,4.0,90000.0
2910,39.0,Female,Master's Degree,Software Engineer Manager,12.0,160000.0
2911,27.0,Male,Bachelor's Degree,Back End Developer,3.0,80000.0
2912,49.0,Male,PhD,Senior Project Engineer,17.0,195000.0
2913,32.0,Female,Master's Degree,Full Stack Engineer,6.0,115000.0
2914,36.0,Male,Bachelor's Degree,Software Engineer Manager,8.0,135000.0
2915,27.0,Male,Bachelor's Degree,Front End Developer,2.0,65000.0
2916,43.0,Female,PhD,Senior Project Engineer,14.0,190000.0
2917,34.0,Male,Master's Degree,Back End Developer,8.0,140000.0
2918,46.0,Male,PhD,Software Engineer Manager,16.0,185000.0
2919,33.0,Female,Bachelor's Degree,Full Stack Engineer,7.0,130000.0
2920,30.0,Female,Master's Degree,Front End Developer,5.0,105000.0
2921,50.0,Male,PhD,Senior Project Engineer,19.0,200000.0
2922,30.0,Male,Bachelor's Degree,Back End Developer,5.0,100000.0
2923,42.0,Male,Master's Degree,Software Engineer Manager,13.0,170000.0
2924,33.0,Female,Bachelor's Degree,Full Stack Engineer,6.0,115000.0
2925,45.0,Male,PhD,Senior Project Engineer,16.0,185000.0
2926,29.0,Female,Bachelor's Degree,Front End Developer,4.0,90000.0
2927,39.0,Female,Master's Degree,Software Engineer Manager,12.0,160000.0
2928,27.0,Male,Bachelor's Degree,Back End Developer,3.0,80000.0
2929,49.0,Male,PhD,Senior Project Engineer,17.0,195000.0
2930,32.0,Female,Master's Degree,Full Stack Engineer,6.0,115000.0
2931,36.0,Male,Bachelor's Degree,Software Engineer Manager,8.0,135000.0
2932,27.0,Male,Bachelor's Degree,Front End Developer,2.0,65000.0
2933,43.0,Female,PhD,Senior Project Engineer,14.0,190000.0
2934,34.0,Male,Master's Degree,Back End Developer,8.0,140000.0
2935,46.0,Male,PhD,Software Engineer Manager,16.0,185000.0
2936,33.0,Female,Bachelor's Degree,Full Stack Engineer,7.0,130000.0
2937,30.0,Female,Master's Degree,Front End Developer,5.0,105000.0
2938,50.0,Male,PhD,Senior Project Engineer,19.0,200000.0
2939,30.0,Male,Bachelor's Degree,Back End Developer,5.0,100000.0
2940,42.0,Male,Master's Degree,Software Engineer Manager,13.0,170000.0
2941,33.0,Female,Bachelor's Degree,Full Stack Engineer,6.0,115000.0
2942,45.0,Male,PhD,Senior Project Engineer,16.0,185000.0
2943,29.0,Female,Bachelor's Degree,Front End Developer,4.0,90000.0
2944,39.0,Female,Master's Degree,Software Engineer Manager,12.0,160000.0
2945,27.0,Male,Bachelor's Degree,Back End Developer,3.0,80000.0
2946,49.0,Male,PhD,Senior Project Engineer,17.0,195000.0
2947,32.0,Female,Master's Degree,Full Stack Engineer,6.0,115000.0
2948,36.0,Male,Bachelor's Degree,Software Engineer Manager,8.0,135000.0
2949,27.0,Male,Bachelor's Degree,Front End Developer,2.0,65000.0
2950,43.0,Female,PhD,Senior Project Engineer,14.0,190000.0
2951,34.0,Male,Master's Degree,Back End Developer,8.0,140000.0
2952,46.0,Male,PhD,Software Engineer Manager,16.0,185000.0
2953,33.0,Female,Bachelor's Degree,Full Stack Engineer,7.0,130000.0
2954,30.0,Female,Master's Degree,Front End Developer,5.0,105000.0
2955,50.0,Male,PhD,Senior Project Engineer,19.0,200000.0
2956,30.0,Male,Bachelor's Degree,Back End Developer,5.0,100000.0
2957,42.0,Male,Master's Degree,Software Engineer Manager,13.0,170000.0
2958,33.0,Female,Bachelor's Degree,Full Stack Engineer,6.0,115000.0
2959,45.0,Male,PhD,Senior Project Engineer,16.0,185000.0
2960,29.0,Female,Bachelor's Degree,Front End Developer,4.0,90000.0
2961,39.0,Female,Master's Degree,Software Engineer Manager,12.0,160000.0
2962,27.0,Male,Bachelor's Degree,Back End Developer,3.0,80000.0
2963,49.0,Male,PhD,Senior Project Engineer,17.0,195000.0
2964,32.0,Female,Master's Degree,Full Stack Engineer,6.0,115000.0
2965,36.0,Male,Bachelor's Degree,Software Engineer Manager,8.0,135000.0
2966,27.0,Male,Bachelor's Degree,Front End Developer,2.0,65000.0
2967,43.0,Female,PhD,Senior Project Engineer,14.0,190000.0
2968,34.0,Male,Master's Degree,Back End Developer,8.0,140000.0
2969,46.0,Male,PhD,Software Engineer Manager,16.0,185000.0
2970,33.0,Female,Bachelor's Degree,Full Stack Engineer,7.0,130000.0
2971,30.0,Female,Master's Degree,Front End Developer,5.0,105000.0
2972,50.0,Male,PhD,Senior Project Engineer,19.0,200000.0
2973,30.0,Male,Bachelor's Degree,Back End Developer,5.0,100000.0
2974,42.0,Male,Master's Degree,Software Engineer Manager,13.0,170000.0
2975,33.0,Female,Bachelor's Degree,Full Stack Engineer,6.0,115000.0
2976,45.0,Male,PhD,Senior Project Engineer,16.0,185000.0
2977,29.0,Female,Bachelor's Degree,Front End Developer,4.0,90000.0
2978,39.0,Female,Master's Degree,Software Engineer Manager,12.0,160000.0
2979,27.0,Male,Bachelor's Degree,Back End Developer,3.0,80000.0
2980,49.0,Male,PhD,Senior Project Engineer,17.0,195000.0
2981,32.0,Female,Master's Degree,Full Stack Engineer,6.0,115000.0
2982,36.0,Male,Bachelor's Degree,Software Engineer Manager,8.0,135000.0
2983,27.0,Male,Bachelor's Degree,Front End Developer,2.0,65000.0
2984,43.0,Female,PhD,Senior Project Engineer,14.0,190000.0
2985,34.0,Male,Master's Degree,Back End Developer,8.0,140000.0
2986,46.0,Male,PhD,Software Engineer Manager,16.0,185000.0
2987,33.0,Female,Bachelor's Degree,Full Stack Engineer,7.0,130000.0
2988,30.0,Female,Master's Degree,Front End Developer,5.0,105000.0
2989,50.0,Male,PhD,Senior Project Engineer,19.0,200000.0
2990,30.0,Male,Bachelor's Degree,Back End Developer,5.0,100000.0
2991,42.0,Male,Master's Degree,Software Engineer Manager,13.0,170000.0
2992,33.0,Female,Bachelor's Degree,Full Stack Engineer,6.0,115000.0
2993,45.0,Male,PhD,Senior Project Engineer,16.0,185000.0
2994,29.0,Female,Bachelor's Degree,Front End Developer,4.0,90000.0
2995,39.0,Female,Master's Degree,Software Engineer Manager,12.0,160000.0
2996,27.0,Male,Bachelor's Degree,Back End Developer,3.0,80000.0
2997,49.0,Male,PhD,Senior Project Engineer,17.0,195000.0
2998,32.0,Female,Master's Degree,Full Stack Engineer,6.0,115000.0
2999,36.0,Male,Bachelor's Degree,Software Engineer Manager,8.0,135000.0
3000,27.0,Male,Bachelor's Degree,Front End Developer,2.0,65000.0
3001,43.0,Female,PhD,Senior Project Engineer,14.0,190000.0
3002,34.0,Male,Master's Degree,Back End Developer,8.0,140000.0
3003,46.0,Male,PhD,Software Engineer Manager,16.0,185000.0
3004,33.0,Female,Bachelor's Degree,Full Stack Engineer,7.0,130000.0
3005,30.0,Female,Master's Degree,Front End Developer,5.0,105000.0
3006,50.0,Male,PhD,Senior Project Engineer,19.0,200000.0
3007,30.0,Male,Bachelor's Degree,Back End Developer,5.0,100000.0
3008,42.0,Male,Master's Degree,Software Engineer Manager,13.0,170000.0
3009,33.0,Female,Bachelor's Degree,Full Stack Engineer,6.0,115000.0
3010,45.0,Male,PhD,Senior Project Engineer,16.0,185000.0
3011,29.0,Female,Bachelor's Degree,Front End Developer,4.0,90000.0
3012,27.0,Male,Bachelor's Degree,Developer,7.0,100000.0
3013,31.0,Female,Bachelor's Degree,Front End Developer,6.0,110000.0
3014,37.0,Male,Master's Degree,Software Engineer Manager,10.0,150000.0
